Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min
80,0.00348,7,6,615,1533,203,66,87.85714285714286,47.13636318909085,962,66,255.5,327.0340196371014,617241.3793103448,3735.632183908046,0.00029,0.0009098791128496,0.003307,0.0,0.00347,0.0005783333333333,0.0012268858499831,0.003321,0.0,0.003473,0.0006946,0.0013113819580884,0.003317,1.7e-05,1,2,0,0,140,120,2011.4942528735637,1724.1379310344828,66,962,165.23076923076923,239.88110960549207,57542.946745562105,2,3,0,3,11,0,0,0,0.8571428571428571,165.23076923076923,87.85714285714286,255.5,140,0,0,0,0,0,0,7,615,6,1533,64240,65160,1,20,0,0,0,0,0,0,0,0
80,0.004561,7,6,615,1533,203,66,87.85714285714286,47.13636318909085,962,66,255.5,327.0340196371014,470949.3532120149,2850.252137689103,0.0003800833333333,0.0009273741117022,0.003269,0.0,0.0045509999999999,0.0007585,0.0012038719131757,0.003283,0.0,0.004553,0.0009105999999999,0.0012674417698655,0.003279,1.5e-05,1,2,0,0,140,120,1534.7511510633633,1315.50098662574,66,962,165.23076923076923,239.88110960549207,57542.946745562105,2,3,0,3,11,0,0,0,0.8571428571428571,165.23076923076923,87.85714285714286,255.5,140,0,0,0,0,0,0,7,615,6,1533,64240,65160,1,20,0,0,0,0,0,0,0,0
80,0.016138,7,6,615,1533,203,66,87.85714285714286,47.13636318909085,962,66,255.5,327.0340196371014,133101.99529061842,805.5521130251581,0.0013448333333333,0.0029719327278538,0.008227,0.0,0.016129,0.0026881666666666,0.0037550499959683,0.008227,0.0,0.016131,0.0032262,0.0039047148628292,0.008254,2.1e-05,1,2,0,0,140,120,433.7588300904697,371.7932829346883,66,962,165.23076923076923,239.88110960549207,57542.946745562105,2,3,0,3,11,0,0,0,0.8571428571428571,165.23076923076923,87.85714285714286,255.5,140,0,0,0,0,0,0,7,615,6,1533,64240,65160,1,20,0,0,0,0,0,0,0,0
80,0.007753,7,6,615,1533,203,66,87.85714285714286,47.13636318909085,962,66,255.5,327.0340196371014,277054.04359602736,1676.7702824713017,0.0006460833333333,0.0014616212150857,0.004778,0.0,0.007743,0.0012905,0.001861938662613,0.004793,0.0,0.0077449999999999,0.0015489999999999,0.0019405361114908,0.004788,1.9e-05,1,2,0,0,140,120,902.8763059460854,773.893976525216,66,962,165.23076923076923,239.88110960549207,57542.946745562105,2,3,0,3,11,0,0,0,0.8571428571428571,165.23076923076923,87.85714285714286,255.5,140,0,0,0,0,0,0,7,615,6,1533,64240,65160,1,20,0,0,0,0,0,0,0,0
80,0.009281,7,6,615,1533,203,66,87.85714285714286,47.13636318909085,962,66,255.5,327.0340196371014,231440.5775239737,1400.7111302661351,0.0007734166666666,0.002107793216389,0.00763,0.0,0.009269,0.0015448333333333,0.0027753314766988,0.00763,0.0,0.009257,0.0018514,0.002957712264572,0.007653,1.6e-05,1,2,0,0,140,120,754.2290701433036,646.4820601228316,66,962,165.23076923076923,239.88110960549207,57542.946745562105,2,3,0,3,11,0,0,0,0.8571428571428571,165.23076923076923,87.85714285714286,255.5,140,0,0,0,0,0,0,7,615,6,1533,64240,65160,1,20,0,0,0,0,0,0,0,0
80,0.003809,7,6,615,1533,203,66,87.85714285714286,47.13636318909085,962,66,255.5,327.0340196371014,563927.540036755,3412.969283276451,0.0003174166666666,0.0007122259073184,0.002328,0.0,0.003799,0.0006331666666666,0.0009089810076245,0.002328,0.0,0.0038,0.00076,0.0009492822551801,0.002343,1.2e-05,1,2,0,0,140,120,1837.752690995012,1575.2165922814388,66,962,165.23076923076923,239.88110960549207,57542.946745562105,2,3,0,3,11,0,0,0,0.8571428571428571,165.23076923076923,87.85714285714286,255.5,140,0,0,0,0,0,0,7,615,6,1533,64240,65160,1,20,0,0,0,0,0,0,0,0
80,0.005852,7,6,615,1533,203,66,87.85714285714286,47.13636318909085,962,66,255.5,327.0340196371014,367053.998632946,2221.462747778537,0.0004876666666666,0.0011708981832574,0.0041,0.0,0.00584,0.0009733333333333,0.00151646855849,0.004121,0.0,0.005842,0.0011684,0.0015891714319103,0.004112,2.5e-05,1,2,0,0,140,120,1196.1722488038276,1025.2904989747094,66,962,165.23076923076923,239.88110960549207,57542.946745562105,2,3,0,3,11,0,0,0,0.8571428571428571,165.23076923076923,87.85714285714286,255.5,140,0,0,0,0,0,0,7,615,6,1533,64240,65160,1,20,0,0,0,0,0,0,0,0
80,0.007534,7,6,615,1533,203,66,87.85714285714286,47.13636318909085,962,66,255.5,327.0340196371014,285107.5126095036,1725.5110167241835,0.0006278333333333,0.0016362910210459,0.005875,0.0,0.007525,0.0012541666666666,0.0021416097852368,0.005875,0.0,0.007527,0.0015054,0.0022748049235044,0.005902,1.6e-05,1,2,0,0,140,120,929.1213166976374,796.3897000265463,66,962,165.23076923076923,239.88110960549207,57542.946745562105,2,3,0,3,11,0,0,0,0.8571428571428571,165.23076923076923,87.85714285714286,255.5,140,0,0,0,0,0,0,7,615,6,1533,64240,65160,1,20,0,0,0,0,0,0,0,0
80,0.004417,7,6,615,1533,203,66,87.85714285714286,47.13636318909085,962,66,255.5,327.0340196371014,486302.9205342993,2943.1741000679194,0.0003680833333333,0.0008083525899768,0.002624,0.0,0.004407,0.0007345,0.0010248480781722,0.002637,0.0,0.004412,0.0008824,0.0010638260384104,0.002634,1.6e-05,1,2,0,0,140,120,1584.7860538827258,1358.3880461851936,66,962,165.23076923076923,239.88110960549207,57542.946745562105,2,3,0,3,11,0,0,0,0.8571428571428571,165.23076923076923,87.85714285714286,255.5,140,0,0,0,0,0,0,7,615,6,1533,64240,65160,1,20,0,0,0,0,0,0,0,0
80,0.002283,7,6,615,1533,203,66,87.85714285714286,47.13636318909085,962,66,255.5,327.0340196371014,940867.2798948752,5694.261936049059,0.00019025,0.0005525712812238,0.002021,0.0,0.002273,0.0003788333333333,0.0007450931522672,0.002043,0.0,0.0022749999999999,0.0004549999999999,0.0007885330684251,0.002031,2.5e-05,1,2,0,0,140,120,3066.1410424879546,2628.120893561104,66,962,165.23076923076923,239.88110960549207,57542.946745562105,2,3,0,3,11,0,0,0,0.8571428571428571,165.23076923076923,87.85714285714286,255.5,140,0,0,0,0,0,0,7,615,6,1533,64240,65160,1,20,0,0,0,0,0,0,0,0
80,0.011154,7,6,615,1533,203,66,87.85714285714286,47.13636318909085,962,66,255.5,327.0340196371014,192576.65411511564,1165.5011655011654,0.0009295,0.0022319178038927,0.007688,0.0,0.01114,0.0018566666666666,0.0028841554319342,0.007717,0.0,0.011146,0.0022291999999999,0.0030214927039461,0.007702,1.9e-05,1,2,0,0,140,120,627.5775506544737,537.9236148466917,66,962,165.23076923076923,239.88110960549207,57542.946745562105,2,3,0,3,11,0,0,0,0.8571428571428571,165.23076923076923,87.85714285714286,255.5,140,0,0,0,0,0,0,7,615,6,1533,64240,65160,1,20,0,0,0,0,0,0,0,0
80,0.004987,7,6,615,1533,203,66,87.85714285714286,47.13636318909085,962,66,255.5,327.0340196371014,430719.8716663325,2606.7776218167232,0.0004155833333333,0.0008993856661015,0.002509,0.0,0.004977,0.0008295,0.0011382716064279,0.002533,0.0,0.004979,0.0009958,0.0011814813413676,0.002519,1.7e-05,1,2,0,0,140,120,1403.6494886705434,1203.12813314618,66,962,165.23076923076923,239.88110960549207,57542.946745562105,2,3,0,3,11,0,0,0,0.8571428571428571,165.23076923076923,87.85714285714286,255.5,140,0,0,0,0,0,0,7,615,6,1533,64240,65160,1,20,0,0,0,0,0,0,0,0
80,0.004824,6,5,549,1467,203,66,91.5,49.99249943741561,962,66,293.4,346.010173260845,417910.447761194,2280.2653399668325,0.0004824,0.0008521726585616,0.002367,0.0,0.004817,0.0009634,0.0010021454185895,0.002367,0.0,0.004817,0.00120425,0.0009996852942301,0.002383,5.2e-05,1,2,0,0,120,100,1243.7810945273632,1036.4842454394693,66,962,183.27272727272728,256.68944480515785,65889.47107438017,2,3,0,3,9,0,0,0,0.8333333333333334,183.27272727272728,91.5,293.4,120,0,0,0,0,0,0,6,549,5,1467,64240,65160,1,20,0,0,0,0,0,0,0,0
80,0.009976,7,6,615,1533,203,66,87.85714285714286,47.13636318909085,962,66,255.5,327.0340196371014,215316.76022453888,1303.1275060144346,0.0008313333333333,0.0019967542969084,0.006911,0.0,0.0099639999999999,0.0016606666666666,0.0025741598413635,0.006911,0.0,0.009969,0.0019938,0.0027114659798714,0.006942,2.3e-05,1,2,0,0,140,120,701.6840417000801,601.4434643143544,66,962,165.23076923076923,239.88110960549207,57542.946745562105,2,3,0,3,11,0,0,0,0.8571428571428571,165.23076923076923,87.85714285714286,255.5,140,0,0,0,0,0,0,7,615,6,1533,64240,65160,1,20,0,0,0,0,0,0,0,0
80,0.007023,7,6,615,1533,203,66,87.85714285714286,47.13636318909085,962,66,255.5,327.0340196371014,305852.1999145664,1851.060800227823,0.0005852499999999,0.0014010795911843,0.004872,0.0,0.0070069999999999,0.0011678333333333,0.0018040885433432,0.004872,0.0,0.007016,0.0014031999999999,0.0019067108223325,0.004902,1.2e-05,1,2,0,0,140,120,996.72504627652,854.3357539513029,66,962,165.23076923076923,239.88110960549207,57542.946745562105,2,3,0,3,11,0,0,0,0.8571428571428571,165.23076923076923,87.85714285714286,255.5,140,0,0,0,0,0,0,7,615,6,1533,64240,65160,1,20,0,0,0,0,0,0,0,0
80,0.016028,7,6,615,1533,203,66,87.85714285714286,47.13636318909085,962,66,255.5,327.0340196371014,134015.47292238582,811.0806089343648,0.0013356666666666,0.0030318600817906,0.009784,0.0,0.016018,0.0026696666666666,0.0038649086520756,0.009818,0.0,0.01602,0.003204,0.0040222934751208,0.009794,1.9e-05,1,2,0,0,140,120,436.73571250311954,374.3448964312453,66,962,165.23076923076923,239.88110960549207,57542.946745562105,2,3,0,3,11,0,0,0,0.8571428571428571,165.23076923076923,87.85714285714286,255.5,140,0,0,0,0,0,0,7,615,6,1533,64240,65160,1,20,0,0,0,0,0,0,0,0
80,0.009467,7,6,615,1533,203,66,87.85714285714286,47.13636318909085,962,66,255.5,327.0340196371014,226893.4192458012,1373.191084820957,0.0007889166666666,0.0022026060495972,0.008001,0.0,0.0094559999999999,0.0015759999999999,0.0029101289776686,0.008001,0.0,0.009458,0.0018915999999999,0.0031092259229589,0.008033,1.2e-05,1,2,0,0,140,120,739.4105841343614,633.7805006865956,66,962,165.23076923076923,239.88110960549207,57542.946745562105,2,3,0,3,11,0,0,0,0.8571428571428571,165.23076923076923,87.85714285714286,255.5,140,0,0,0,0,0,0,7,615,6,1533,64240,65160,1,20,0,0,0,0,0,0,0,0
80,0.016283,7,6,615,1533,203,66,87.85714285714286,47.13636318909085,962,66,255.5,327.0340196371014,131916.72296259904,798.3786771479457,0.0013569166666666,0.0032637112172681,0.011255,0.0,0.016273,0.0027121666666666,0.0042073460128948,0.011255,0.0,0.016276,0.0032551999999999,0.004418563268756,0.011281,2.8e-05,1,2,0,0,140,120,429.8962107719708,368.482466375975,66,962,165.23076923076923,239.88110960549207,57542.946745562105,2,3,0,3,11,0,0,0,0.8571428571428571,165.23076923076923,87.85714285714286,255.5,140,0,0,0,0,0,0,7,615,6,1533,64240,65160,1,20,0,0,0,0,0,0,0,0
80,0.009865,7,6,615,1533,203,66,87.85714285714286,47.13636318909085,962,66,255.5,327.0340196371014,217739.4830207805,1317.7901672579826,0.0008220833333333,0.0018106931664574,0.005312,0.0,0.009852,0.001642,0.0022906279342864,0.005312,0.0,0.009857,0.0019714,0.0023819875398498,0.005334,1.8e-05,1,2,0,0,140,120,709.5793208312215,608.2108464267612,66,962,165.23076923076923,239.88110960549207,57542.946745562105,2,3,0,3,11,0,0,0,0.8571428571428571,165.23076923076923,87.85714285714286,255.5,140,0,0,0,0,0,0,7,615,6,1533,64240,65160,1,20,0,0,0,0,0,0,0,0
80,0.006711,7,6,615,1533,203,66,87.85714285714286,47.13636318909085,962,66,255.5,327.0340196371014,320071.5243629861,1937.1181642080169,0.00055925,0.001793991133618,0.006509,0.0,0.006698,0.0011163333333333,0.0024220372049624,0.006532,0.0,0.006703,0.0013406,0.0025907277433184,0.006522,2.7e-05,1,2,0,0,140,120,1043.0636268812398,894.054537326777,66,962,165.23076923076923,239.88110960549207,57542.946745562105,2,3,0,3,11,0,0,0,0.8571428571428571,165.23076923076923,87.85714285714286,255.5,140,0,0,0,0,0,0,7,615,6,1533,64240,65160,1,20,0,0,0,0,0,0,0,0
80,0.006189,7,6,615,1533,203,66,87.85714285714286,47.13636318909085,962,66,255.5,327.0340196371014,347067.377605429,2100.5008886734527,0.00051575,0.0014100074541765,0.00513,0.0,0.006179,0.0010298333333333,0.0018670709160488,0.005152,0.0,0.006181,0.0012362,0.0019766103713175,0.00514,1.4e-05,1,2,0,0,140,120,1131.038940054936,969.4619486185168,66,962,165.23076923076923,239.88110960549207,57542.946745562105,2,3,0,3,11,0,0,0,0.8571428571428571,165.23076923076923,87.85714285714286,255.5,140,0,0,0,0,0,0,7,615,6,1533,64240,65160,1,20,0,0,0,0,0,0,0,0
80,0.020339,7,6,615,1533,203,66,87.85714285714286,47.13636318909085,962,66,255.5,327.0340196371014,105609.91199174,639.1661340282217,0.0016949166666666,0.0038495916116373,0.012166,0.0,0.020329,0.0033881666666666,0.0049025376563798,0.012198,0.0,0.020332,0.0040663999999999,0.0051043496980516,0.012176,1.8e-05,1,2,0,0,140,120,344.1663798613501,294.9997541668715,66,962,165.23076923076923,239.88110960549207,57542.946745562105,2,3,0,3,11,0,0,0,0.8571428571428571,165.23076923076923,87.85714285714286,255.5,140,0,0,0,0,0,0,7,615,6,1533,64240,65160,1,20,0,0,0,0,0,0,0,0
80,0.010455,7,6,615,1533,203,66,87.85714285714286,47.13636318909085,962,66,255.5,327.0340196371014,205451.9368723099,1243.4241989478717,0.00087125,0.0027822218077464,0.010097,0.0,0.010445,0.0017408333333333,0.0037379473608147,0.010097,0.0,0.010449,0.0020898,0.0040157436372358,0.01012,1.8e-05,1,2,0,0,140,120,669.5361071257771,573.8880918220947,66,962,165.23076923076923,239.88110960549207,57542.946745562105,2,3,0,3,11,0,0,0,0.8571428571428571,165.23076923076923,87.85714285714286,255.5,140,0,0,0,0,0,0,7,615,6,1533,64240,65160,1,20,0,0,0,0,0,0,0,0
80,0.012444,6,5,549,1467,203,66,91.5,49.99249943741561,962,66,293.4,346.010173260845,162005.78592092576,883.9601414336227,0.0012444,0.0027581791892478,0.008999,0.0,0.012435,0.002487,0.0034828318937324,0.008999,0.0,0.012427,0.00310675,0.003670875329877,0.009018,2.5e-05,1,2,0,0,120,100,482.1600771456123,401.8000642880103,66,962,183.27272727272728,256.68944480515785,65889.47107438017,2,3,0,3,9,0,0,0,0.8333333333333334,183.27272727272728,91.5,293.4,120,0,0,0,0,0,0,6,549,5,1467,64240,65160,1,20,0,0,0,0,0,0,0,0
80,0.004207,7,6,615,1533,203,66,87.85714285714286,47.13636318909085,962,66,255.5,327.0340196371014,510577.6087473259,3090.087948657,0.0003505833333333,0.0010463603950785,0.003814,0.0,0.004198,0.0006996666666666,0.0014087780362979,0.003844,0.0,0.004198,0.0008396,0.0014948591371764,0.003823,1.6e-05,1,2,0,0,140,120,1663.893510815308,1426.1944378416924,66,962,165.23076923076923,239.88110960549207,57542.946745562105,2,3,0,3,11,0,0,0,0.8571428571428571,165.23076923076923,87.85714285714286,255.5,140,0,0,0,0,0,0,7,615,6,1533,64240,65160,1,20,0,0,0,0,0,0,0,0
80,0.006773,7,6,615,1533,203,66,87.85714285714286,47.13636318909085,962,66,255.5,327.0340196371014,317141.5916137605,1919.3857965451052,0.0005644166666666,0.0012979009629868,0.004476,0.0,0.006763,0.0011271666666666,0.0016685904647003,0.004508,0.0,0.006763,0.0013526,0.0017344050968559,0.004486,3.7e-05,1,2,0,0,140,120,1033.515428908903,885.8703676362026,66,962,165.23076923076923,239.88110960549207,57542.946745562105,2,3,0,3,11,0,0,0,0.8571428571428571,165.23076923076923,87.85714285714286,255.5,140,0,0,0,0,0,0,7,615,6,1533,64240,65160,1,20,0,0,0,0,0,0,0,0
80,0.004732,7,6,615,1533,203,66,87.85714285714286,47.13636318909085,962,66,255.5,327.0340196371014,453930.68469991547,2747.252747252747,0.0003943333333333,0.000974437387533,0.003471,0.0,0.004722,0.000787,0.0012761276059496,0.003503,0.0,0.004723,0.0009446,0.0013394408684223,0.003481,1.8e-05,1,2,0,0,140,120,1479.2899408284025,1267.9628064243448,66,962,165.23076923076923,239.88110960549207,57542.946745562105,2,3,0,3,11,0,0,0,0.8571428571428571,165.23076923076923,87.85714285714286,255.5,140,0,0,0,0,0,0,7,615,6,1533,64240,65160,1,20,0,0,0,0,0,0,0,0
80,0.00696,7,6,615,1533,203,66,87.85714285714286,47.13636318909085,962,66,255.5,327.0340196371014,308620.6896551724,1867.816091954023,0.0005799999999999,0.0012535209079495,0.003619,0.0,0.006929,0.0011548333333333,0.0015830038341358,0.003619,0.0,0.006954,0.0013908,0.0016547324134131,0.003657,2.2e-05,1,2,0,0,140,120,1005.7471264367816,862.0689655172414,66,962,165.23076923076923,239.88110960549207,57542.946745562105,2,3,0,3,11,0,0,0,0.8571428571428571,165.23076923076923,87.85714285714286,255.5,140,0,0,0,0,0,0,7,615,6,1533,64240,65160,1,20,0,0,0,0,0,0,0,0
80,0.008958,7,6,615,1533,203,66,87.85714285714286,47.13636318909085,962,66,255.5,327.0340196371014,239785.66644340253,1451.216789461933,0.0007465,0.0024054772741945,0.008724,0.0,0.008948,0.0014913333333333,0.0032472819232226,0.008752,0.0,0.008949,0.0017898,0.0034722403373038,0.008734,1.2e-05,1,2,0,0,140,120,781.4244250948872,669.7923643670462,66,962,165.23076923076923,239.88110960549207,57542.946745562105,2,3,0,3,11,0,0,0,0.8571428571428571,165.23076923076923,87.85714285714286,255.5,140,0,0,0,0,0,0,7,615,6,1533,64240,65160,1,20,0,0,0,0,0,0,0,0
80,0.013532,7,6,615,1533,203,66,87.85714285714286,47.13636318909085,962,66,255.5,327.0340196371014,158734.85072420927,960.6857818504286,0.0011276666666666,0.0025162651997664,0.007549,0.0,0.013522,0.0022536666666666,0.0031891223801471,0.007566,0.0,0.013525,0.002705,0.0033153245994924,0.007559,1.2e-05,1,2,0,0,140,120,517.2923440733077,443.3934377771209,66,962,165.23076923076923,239.88110960549207,57542.946745562105,2,3,0,3,11,0,0,0,0.8571428571428571,165.23076923076923,87.85714285714286,255.5,140,0,0,0,0,0,0,7,615,6,1533,64240,65160,1,20,0,0,0,0,0,0,0,0
80,0.010205,7,6,615,1533,203,66,87.85714285714286,47.13636318909085,962,66,255.5,327.0340196371014,210485.05634492892,1273.8853503184712,0.0008504166666666,0.0019064575988961,0.005912,0.0,0.010194,0.001699,0.0024201618403183,0.005912,0.0,0.010195,0.002039,0.002528420218239,0.005943,1.5e-05,1,2,0,0,140,120,685.9382655561,587.9470847623713,66,962,165.23076923076923,239.88110960549207,57542.946745562105,2,3,0,3,11,0,0,0,0.8571428571428571,165.23076923076923,87.85714285714286,255.5,140,0,0,0,0,0,0,7,615,6,1533,64240,65160,1,20,0,0,0,0,0,0,0,0
80,0.00303,7,6,615,1533,203,66,87.85714285714286,47.13636318909085,962,66,255.5,327.0340196371014,708910.8910891089,4290.42904290429,0.0002525,0.0007654259707291,0.00279,0.0,0.0030199999999999,0.0005033333333333,0.0010546705120031,0.002861,0.0,0.003021,0.0006041999999999,0.0010980204733974,0.0028,2.6e-05,1,2,0,0,140,120,2310.2310231023102,1980.19801980198,66,962,165.23076923076923,239.88110960549207,57542.946745562105,2,3,0,3,11,0,0,0,0.8571428571428571,165.23076923076923,87.85714285714286,255.5,140,0,0,0,0,0,0,7,615,6,1533,64240,65160,1,20,0,0,0,0,0,0,0,0
80,0.009235,7,6,615,1533,203,66,87.85714285714286,47.13636318909085,962,66,255.5,327.0340196371014,232593.39469409853,1407.6881429344885,0.0007695833333333,0.0016986197562694,0.0048,0.0,0.009224,0.0015373333333333,0.0021484731529364,0.004815,0.0,0.009226,0.0018452,0.0022334962189356,0.004811,1.7e-05,1,2,0,0,140,120,757.9859231185707,649.7022198159177,66,962,165.23076923076923,239.88110960549207,57542.946745562105,2,3,0,3,11,0,0,0,0.8571428571428571,165.23076923076923,87.85714285714286,255.5,140,0,0,0,0,0,0,7,615,6,1533,64240,65160,1,20,0,0,0,0,0,0,0,0
80,0.014017,6,5,549,1467,203,66,91.5,49.99249943741561,962,66,293.4,346.010173260845,143825.3549261611,784.761361204252,0.0014017,0.0027958332586189,0.00769,0.0,0.0140089999999999,0.0028017999999999,0.003422533938473,0.00769,0.0,0.014008,0.003502,0.0035104538880321,0.007711,2.4e-05,1,2,0,0,120,100,428.0516515659557,356.7097096382964,66,962,183.27272727272728,256.68944480515785,65889.47107438017,2,3,0,3,9,0,0,0,0.8333333333333334,183.27272727272728,91.5,293.4,120,0,0,0,0,0,0,6,549,5,1467,64240,65160,1,20,0,0,0,0,0,0,0,0
80,0.012761,7,6,615,1533,203,66,87.85714285714286,47.13636318909085,962,66,255.5,327.0340196371014,168325.36635059948,1018.728939738265,0.0010634166666666,0.0025116093598306,0.008521,0.0,0.012754,0.0021256666666666,0.0032328128962595,0.008553,0.0,0.012753,0.0025506,0.0033766062607298,0.008528,2.1e-05,1,2,0,0,140,120,548.5463521667581,470.1825875715069,66,962,165.23076923076923,239.88110960549207,57542.946745562105,2,3,0,3,11,0,0,0,0.8571428571428571,165.23076923076923,87.85714285714286,255.5,140,0,0,0,0,0,0,7,615,6,1533,64240,65160,1,20,0,0,0,0,0,0,0,0
80,0.011635,7,6,615,1533,203,66,87.85714285714286,47.13636318909085,962,66,255.5,327.0340196371014,184615.38461538465,1117.31843575419,0.0009695833333333,0.0026047578728912,0.009413,0.0,0.011626,0.0019376666666666,0.0034213511301173,0.009413,0.0,0.011629,0.0023258,0.0036319016726778,0.009427,1.9e-05,1,2,0,0,140,120,601.6330038676408,515.6854318865493,66,962,165.23076923076923,239.88110960549207,57542.946745562105,2,3,0,3,11,0,0,0,0.8571428571428571,165.23076923076923,87.85714285714286,255.5,140,0,0,0,0,0,0,7,615,6,1533,64240,65160,1,20,0,0,0,0,0,0,0,0
80,0.002891,7,6,615,1533,203,66,87.85714285714286,47.13636318909085,962,66,255.5,327.0340196371014,742995.5032860602,4496.713939813214,0.0002409166666666,0.0005385895868428,0.001874,0.0,0.002881,0.0004801666666666,0.0006880306235109,0.001874,0.0,0.002884,0.0005767999999999,0.0007193437008829,0.001889,3e-05,1,2,0,0,140,120,2421.3075060532688,2075.406433759945,66,962,165.23076923076923,239.88110960549207,57542.946745562105,2,3,0,3,11,0,0,0,0.8571428571428571,165.23076923076923,87.85714285714286,255.5,140,0,0,0,0,0,0,7,615,6,1533,64240,65160,1,20,0,0,0,0,0,0,0,0
80,0.026906,7,6,615,1533,203,66,87.85714285714286,47.13636318909085,962,66,255.5,327.0340196371014,79833.49438786888,483.16360663049136,0.0022421666666666,0.0056393169626786,0.019852,0.0,0.026896,0.0044826666666666,0.0073238161197258,0.019852,0.0,0.026898,0.0053796,0.0077224723657647,0.019872,1.8e-05,1,2,0,0,140,120,260.16501895487994,222.9985876756114,66,962,165.23076923076923,239.88110960549207,57542.946745562105,2,3,0,3,11,0,0,0,0.8571428571428571,165.23076923076923,87.85714285714286,255.5,140,0,0,0,0,0,0,7,615,6,1533,64240,65160,1,20,0,0,0,0,0,0,0,0
80,0.011647,7,6,615,1533,203,66,87.85714285714286,47.13636318909085,962,66,255.5,327.0340196371014,184425.17386451448,1116.1672533699666,0.0009705833333333,0.0024784178575028,0.008918,0.0,0.011637,0.0019395,0.0032294360059717,0.008918,0.0,0.011639,0.0023277999999999,0.003430558345226,0.008967,1.9e-05,1,2,0,0,140,120,601.013136429982,515.1541169399845,66,962,165.23076923076923,239.88110960549207,57542.946745562105,2,3,0,3,11,0,0,0,0.8571428571428571,165.23076923076923,87.85714285714286,255.5,140,0,0,0,0,0,0,7,615,6,1533,64240,65160,1,20,0,0,0,0,0,0,0,0
80,0.020136,7,6,615,1533,203,66,87.85714285714286,47.13636318909085,962,66,255.5,327.0340196371014,106674.6126340882,645.6098529996027,0.0016779999999999,0.0037122369042577,0.010375,0.0,0.020125,0.0033541666666666,0.0046965922900427,0.010375,0.0,0.020129,0.0040258,0.0048784595683473,0.010407,3.8e-05,1,2,0,0,140,120,347.63607469209376,297.9737783075089,66,962,165.23076923076923,239.88110960549207,57542.946745562105,2,3,0,3,11,0,0,0,0.8571428571428571,165.23076923076923,87.85714285714286,255.5,140,0,0,0,0,0,0,7,615,6,1533,64240,65160,1,20,0,0,0,0,0,0,0,0
80,0.006888,7,6,615,1533,203,66,87.85714285714286,47.13636318909085,962,66,255.5,327.0340196371014,311846.6898954704,1887.3403019744485,0.000574,0.0015990592025729,0.005817,0.0,0.006877,0.0011461666666666,0.0021134508445247,0.005817,0.0,0.00688,0.001376,0.0022580332149904,0.005843,2.4e-05,1,2,0,0,140,120,1016.260162601626,871.0801393728223,66,962,165.23076923076923,239.88110960549207,57542.946745562105,2,3,0,3,11,0,0,0,0.8571428571428571,165.23076923076923,87.85714285714286,255.5,140,0,0,0,0,0,0,7,615,6,1533,64240,65160,1,20,0,0,0,0,0,0,0,0
80,0.016529,7,6,615,1533,203,66,87.85714285714286,47.13636318909085,962,66,255.5,327.0340196371014,129953.41520963157,786.4964607659266,0.0013774166666666,0.0032344040012119,0.010872,0.0,0.016516,0.0027526666666666,0.0041546466623395,0.010872,0.0,0.016522,0.0033044,0.0043400000276497,0.010887,1.8e-05,1,2,0,0,140,120,423.4980942585759,362.99836650735074,66,962,165.23076923076923,239.88110960549207,57542.946745562105,2,3,0,3,11,0,0,0,0.8571428571428571,165.23076923076923,87.85714285714286,255.5,140,0,0,0,0,0,0,7,615,6,1533,64240,65160,1,20,0,0,0,0,0,0,0,0
